,Unnamed: 0,comment
3957,3957,Legend dari Matraman Dalam ! Suka liat beliau lagi duduk di pos dekat rumahnya. Sehat terus Om Boneng !
3958,3958,YANG BACA KOMENTAR INI SEMOGA KALIAN SEMUANYA SEHAT SELALU DALAM LINDUNGAN ALLAH SUBHANAHU WA'TAALA DAN SUKSES SELALU 🤲😊
3959,3959,Usia 30+ baru tahu kepanjangan dari sinetron ( sinema elektronik ) 🤭
3960,3960,"Gak akan prnh bosen melihat flm2 mreka2 om indro,om boneng, om dono dan kasino itu bakal melekat di hati anak 90an🥲 sehat selalu keluarga warkop"
3961,3961,"Terimakasih om ded, sudah mengundang sang legend
Semoga sehat² om boneng, om indro dan om dedy"
3962,3962,kayak ada ketawa anak kecil.. di menit 1:38 ketika om indro selesai ngomong.. gk kok aku masih hidup
3963,3963,"Di umur berapa kalian tau sinetron singkatan dari ""Sinema Elektronik"".
Me : Hari ini, umur 26 🤣"
3964,3964,Gurihhhhh👍👍
3965,3965,Om Boneng dan om Indro sehat selalu  ya
3966,3966,"Semoga yang paham dibidangnya, 
bisa menghidupkan kembali film indonesia kalangan menengah kebawah lagi,
Sama harga tiket , minuman , cemilannya harganya juga yang pas di kantong UMR"
3967,3967,"om ded,bicara politik dengan mbah indro pasti seru di masa eranya mbah indro."
3968,3968,"inget adegan pas latihan hansip ""ganti baju selesai dlm 5..4..3..2..1 Duarr!!"" rumahnya meledak HHAHAHAHAHHA"
3969,3969,"Tersadarkan umur setelah nonton video ini😢, enggak kerasa waktu berjalan cepet banget.
Sehat selalu dan panjang umur buat semua seniman indonesia❤"
3970,3970,"Kangen Pak Boneng,nemani masa kecilku."
3971,3971,AQ nonton warkop pas ad om Boneng ketawa terus dari awal sampee tamat..the best lah om Boneng..ga ngomong aja bisa lucu..
3972,3972,"Ksini gara gara liat postingan di FB ""warkop DKI jadul"""
3973,3973,"MasyaAllah panjang umur si kakek boneng..masih inget adegan ikonik di film warkop dki. Pas dia ngelempar granat di kamar mandi trus meledak😂. Didalamnya ada prajurit/satpam yg ganti baju buat latihan. kata2nya ""cepat keluar, dlm 5 menit kalau tidak keluar- kalian akan menyesal"" eh teryata dia jd org gila disitu😂"
3974,3974,"Wah...Episode Kali ini benar² terbaik Motivasinya saya Orang Timles 🇹🇱 tetapi suka sekali karya² Seniman² senior Apalagi film nya Warkop dari kecil sampe lupa makan pun gapapa,Om Succes Keluarga Warkop & Om Dedy👏👏👏"
3975,3975,"omongan mereka jd inget bokap,,yg ikhlas walaupun lagunya tiap hari di denger tp dia cuek aja....bento bento bento"
3976,3976,Wih om boneng legend trimakasih om sudah menghibur masa kecil saya ❤
3977,3977,berkelas !!!
3978,3978,"Maksudnya seniman versi om boneng itu, seniman dulu idealis, mereka ga mikir untung rugi, mereka bodo amat dapet duit atau nggak, hidup syukur meninggal juga bodo amat... Lebih kaya hobby... Ketika karya ada yang menghargai secara materil ya alhamdulillah, nggak ada juga udah punya kepuasan sendiri, seni nya mereka lebih mencurahkan isi hati, dan ketika jadinkarya itu jadi kepuasan sendiri, ketika karya itu dinikmati orang dan jadi duit, itu bonus aja... Kalo seniman sekarang mah karya nya harus jadi duit (seniman ralistis) kalo seniman dulu seniman idealis... KITU MEUREUN Hikhikhik..."
3979,3979,Sang Legendaris 🙏 Semoga Pertemuan Ini Bisa Menggugah Deddy Corbuzier Membuatkan Channel Khusus Bagi Para Legedaris Humor Indonesia Khususnya Pak Boneng dan Lainnya 🤲 Aamiiin
3980,3980,"""ih saya ngalamin lagi"" be like.. njir udah tua gua ... wkwkwkwk"
3981,3981,"Dulu seniman terutama komedian itu materinya dari keresahan, sekarang ada yang dulunya keresahan eh nyemplung juga"
3982,3982,Sebagai kelahiran tahun 80'an Terimakasih banyak sudah bisa menghibur masa-masa kita dulu masih anak2❤❤
3983,3983,"TOLONG BAHAS DAN BANTU KASUS WAHYU DENGAN SEORANG HABIB, WAHYU HANYA PENJUAL TOKO KLONTONG TAPI DI LAKUKAN DENGAN TIDAK ADIL, TERIMA KASIH"
3984,3984,Terima kasih legenda sudah menemani masa kecil 🫡 panjang umur sehat selalu legend
3985,3985,"Pertama nonton film di biaskop Warkop DKI,tiket 250 rb saat itu"
3986,3986,Sehat2 Pak Boneng 😊
3987,3987,DUO LEGEND .. ALHAMDULILLAH MASIH SEHAT2.. ❤🎉 SEMOGA DI BERI KESEHATAN SELALU AAMMIN
3988,3988,"Daging semua kali ini..
Seniman Sejati
dan yang paling penting adalah pelajaran Hidup.

Hidup ya begini ini
ada ya seneng
ga ada juga seneng

keseimbangan pola pikir orang zaman old terlihat masih kuat
beda zaman sekarang yang sering Alay.


thank Om Indro & Om Boneng
terkusus buat yang punya acara
Om Dedy

semoga berkah Umatnya☕☕"
3989,3989,Studio alam yg di pk jendela rumah kita ya?....
3990,3990,itu kenapa di potong terus setiap kali pak boneng ngomong
3991,3991,"Babeh boneng, onde ondeeee 😂"
3992,3992,Kuliah pengantar kesenian😅
3993,3993,Orang yg bnr2 kerja pake hati dan ikhlas .
3994,3994,Legend
3995,3995,Gw nonton nya ketawa sambil 🥺🥺🥺 dong..yg pernah mewarnai masa kecil ku..yg selalu ku tunggu di TV
3996,3996,Ketika 2 legenda seniman berbicara banyak sangat ilmunya sehat terus om Boneng & sehat terus om Indro  terus memerangi podcast om ded❤❤❤❤🎉
3997,3997,mantap om. Makasih atas pembelajarannya yang sudah mulai pudar di generasu sekarang
3998,3998,Om boneng ngomong di potong mulu 😢
3999,3999,"Trima kasih om dedy, telah mengundang the lagend komedi Indonesia yg terkenal, saya sangka sampe sekarang menyangka om boneng sudah meninggal. Ternyata masih hidup.. Trimaksih om ded telah menghibur kt"
4000,4000,jadi inget waktu om boneng jadi satpam kembar yg 1 nya gila .sampai sekarang gw masih suka nonton warkop diwaktu libur
4001,4001,Om Deddy kapan buat show sulap kembali?
4002,4002,Terhibur jaman dulu
4003,4003,"bangga indonesia masih mempunyai the real seniman yang tulus berkarya sampe tua gak pernah capek untuk berkarya, persetan dengan uang."
4004,4004,Dari tarikan nafasnya dan dari tutur kata om boneng ini fisiknya masih fit  dan bugar...bahkan dari pemikiran2 serta prinsip
4005,4005,"paling inget saat pak boneng makan onde"", waktu jadi perampok.. 😂😂😂"
4006,4006,Legenda komedian di masa kecil gua tuh omm..
4007,4007,Klo udah legend yang turun emang gada obat . warkop DKI top markotop
4008,4008,Bingung bgt Oom Ded..sama duo legend seniman…kita semua belajar bener2…Thank You Oom Ded..
4009,4009,LEGEND OM BONENG OM INDRO
4010,4010,"Panutan banget kalau soal seniman,,, mau laku atau enggak,, tetep lanjut berkarya,,, hehe,,"
4011,4011,Mantabs om indro sama om boneng.
4012,4012,"Ga ada cerita sedihnya, tapi ga tau kenapa selama nonton mata berkaca-kaca. Mungkin karena kerinduan dengan film-film beliau yang dulu. 
#utangrasa"
4013,4013,seniman = budayawan = artist (bahasa inggris). ini baru asli nih artist. kalo sekarang baru maen sinetron beberapa episode aja udah bisa disebut artist. mgkn ganteng atau cantik kali ya.
4014,4014,Om boneng gak jadi Tukan rekrut satpam lagi?? Tapi gw gak minat😂😂
4015,4015,emang jangan percaya kalo ada seniman yang masuk politik terus embel2 ingin memajukan dunia kesenian. percayalah mereka masuk politik cuma ingin ngisi perut mereka sendiri doang
4016,4016,""" Nggak ada kerjaan rizkina adaany tidak tahu dari mana "" itulah buah yang ditanam, seniman (Pelawak/Komedian) itu kan berusaha membuat orang tertawa/bahagia sedangkan Memebuat orang sebang/bahagia itu juga Ibadah/berbuat baik.., itulah buah dari kebaikan mereka..,"
4017,4017,"Om didin boneng is a true legend, Terima kasih sdh menghibur kami.... Sampai sekarang..... Sehat selalu"
4018,4018,Boleh om bikin podcast buat om Indro terus bahas tentang seniman2 legendaris
4019,4019,Legend..
4020,4020,Ya Allah semoga om Bonek dan om Indro selalu diberikan kesehatan selalu karena beliau yg selalu menghibur
4021,4021,om boneng selalu terjeda ketika untuk mengungkapkan isi pikirannya dalam obrolan podcat ini.. ..
4022,4022,"Sangat beda memang, tergerus zaman skg ni, tdk sdetail zaman dl,,skg efeknya ke akhlaq dgn dunia modern krg siip."
4023,4023,Om Ded main film dong SM om Indro SM Boneng jg❤
4024,4024,Awowkwowk aku bocil 24 tahun nonton podcast ini malah nangis anjirrlahhh. Sehat sehat ya akung akung❤❤
4025,4025,"Baru kemarin nontonin terus video warkop DKI gara2 kangen banyolannya, eh sekarang muncul disini personelnya"
4026,4026,"Merinding dengar dua obrolan legenda hidup ini om ded , quote nya om indro ""seniman yg bersuara di dengar bukan mencari suara"" saluttt dan respect dengan banyak pengalaman nya buat kami om.trima kasih 🙏"
4027,4027,"seneng nontonin warkop dulu waktu kecil sampe sekarang kalo lahi libur sekolah, sehat selalu sang penhibur"
4028,4028,Asli keren.. ini isinya daging semua..
4029,4029,"Om Boneng dan Warkop DKI sudah banyak menghibur dunia hiburan Indonesia, terima kasih buat mereka semua dgn dedikasi yg luar biasa."
4030,4030,Ini yang dulu berperan jadi maling terus makan onde2 bukan ya
4031,4031,"Keren  om dedy mengundang legenda komedian indosia
Panjang umur om"
4032,4032,Suka mereka..
4033,4033,"Keliatan lucu yaa pak de Boneng di tv. Rasain lu dilatih teater sama pak de boneng, auto mental lu lompat dari tubuh lu. Gua cuma beberapa kali dilatih teater sama pak de boneng, beberapa kali juga rasa malu di diri gua hilang."
4034,4034,Di sini saya banyak belajar pengalaman dr pk Boneng pk indro dn mas dedi karena cerita nya menarik banget
4035,4035,giginya pasang lagi dong.😂
4036,4036,"Bener banget era mulai ada lagi film Indonesia. Pasir berbisik yang meranin dian satro , dulu ditayangkan di event2 tertentu (festival film) acara mahasiswa, di bioskop gak terlalu lama, sebelumnya ada daun diatas bantal , kemudian ada kuldesak. Setelah beberapa tahun kemudian ada Petualangan sherina"
4037,4037,Semoga selalu dilimpahkan berkah kesehatan untuk om indro dan om boneng
4038,4038,"Jadi inget di film warkop juga ad yg jual Koran d lampu merah, yang di bicarakan jual Koran apa sama isi beritanya apa 🤣🤣🤣... ngakak asli..."
4039,4039,Paling suka film warkop plus Boneng yang latihan jadi satpam.. waktu adegan mandi cepet cepetan waktu nya habis  terus di boomm.. nonton waktu SD bareng temen temen.. pada ketawa semua.. wkwkwk.. 😁😅
4040,4040,"Om indro...jgn terlalu mendominasi podcast om dedy, tolong berikan waktu dan kesempatan untuk speak up dan mengenang cerita komedi mada lalu😅😅😅"
4041,4041,Makasih om ded udh bukain jalan buat seniman lawas
4042,4042,dulu waktu hari raya idulfitri..sllu flm nya warkop  ....jm dulu q msih kecil  ..lucu flm nya  ..skrg a dah tua..🤭🤭
4043,4043,Bahagia sekali saya liat om Boneng dan om Indro kumpul sehat selalu buat dua orang hebat ini
4044,4044,1 hal yg dimiliki generasi Mbah Boneng dan Mbah Indro yg jarang dimiliki generasi jaman sekarang: Bersyukur dan merasa beruntung dalam berbagai situasi.
4045,4045,"Setuju om indro...kangen bioskop ciremai rawamangun...masa kecil diajak nonton ortu,nonton saur sepuh...."
4046,4046,oke
4047,4047,0642 itu senior ya  indro yaitu kasino yg jualan koran diperempetan
4048,4048,Intinya jalin silaturahmi membawa rezeki
4049,4049,Senang banget podcast Deddy Corbuzier ngundang seniman legend seperti Boneng dan Indro Warkop 👍cerita beliau sangat lah menyentuh tentang seniman harus ada ke iklasan💜👍
4050,4050,"40:12 bener kata pak dhe indro
Gausah jauh²lah zaman masih modern saja skrg masih bodo amat sama yg namanya asuransi/bpjs, karna bikin asuransi masih dipersulit sekali kali main ya ke pelosok desa jgn cuma bagun tidur di Tangerang"
4051,4051,"MASYAALLAH PEMIKIRAN OM   BONENG SELALU MELIHAT KEBAWAH WALAUPUN SAAT SUSAH. 
SALAH SATU MOTIVASI BUAT MENJALANI KEHIDUPAN."
4052,4052,Kaya'nya Korea bikin series masih pake cara kaya Pakde Indro dan Oom Boneng. Maka'nya beda hasil sama sinetron kita sekarang ya. 😁
4053,4053,"Komedi modern skrng yang penting lucu dan sindir sana sindir sini... Komedi jaman dulu lebih simpel dengan bahasa yang terkonsep dan terstruktur
#Makasih Buat 3 OmOm The best
(\_/)
( •.•)
//>❤"
4054,4054,"Nah, gini nih enak disimaknya.. santai ga bikin prungsang 😂"
4055,4055,THIS IS LIVING LEGEND COMEDIAN INDONESIA
4056,4056,"Saya kira byk hal yg bisa dibagikan oleh didin boneng. Tapi sayang, indro warkop terlalu mendominasi. Mestinya didin boneng aja yg hadir. Ada byk hal yg bisa digali, baik soal dunia seniman dan keaktoran. Jgn kaget aja klo keluar omongan beliau yg pedas, bahkan WARKOP DKI REBORN pun pernah dia kritik! Obrolan (podcast) edisi ini kalah dgn podcastnya komeng dgn didin boneng."
4057,4057,ONde Onde
4058,4058,Gilaaa.. tauhid.. ❤
4059,4059,"Buat acara khusus dong buat om Indro
Undang bintang tamu lawas
Pasti seru"
4060,4060,Duo legendaris komedi
4061,4061,Undang detektif astral om Daddy
4062,4062,"Senyum2 sendiri liat om boneng,inget masa kecil nonton warkop..terima kasih sudah menhibur masa kecil saya"
4063,4063,52:23 bener yg om Indro bilang. Prinsip nya sama. Kaya para ahli Toriqoh/tasawuf.
4064,4064,Legend ..
4065,4065,*Mungkin maksud org itu yang meninggal giginya om*
4066,4066,Saya sampai sekarang masih suka nonton warkop
4067,4067,orang matraman dalem nih 😂
4068,4068,Dia bukan yg bawa becak jatuh ke sungai?
4069,4069,Inti kata om boneng. Rezeki manusia sudah di jamin..menurut kepercayaan om boneng. Yang penting gerak dan tingkatkan rasa syukur
4070,4070,"Masih lucu, terhibur"
4071,4071,"Belajar dr China sebelum mereka merdeka tidak akan membuka jalan demokrasi secara besar""an, itulah kenapa mereka komunis tp memasukkan kapitalis untuk belajar bukan untuk di gerus"
4072,4072,Master
4073,4073,"Om ded....
Gantiin kuota gue....
Sejam lebih... ga kerasa nonton podcast yg ini...
Sangat menarik cerita om indro....
Sehat sehat ya double bald....
Heheheh....."
4074,4074,"Om indro banyak ngomong, ksian om Boneng yg jarang tampil ngomongnya dikit 😅"
4075,4075,yang kami tunggu2 om indro dan om Boneng 0:49
4076,4076,"Salam hormat buat kalian 3 legend..
Podcast dengan legend kayak begini
Meskipun 3 jam juga gw pantengin"
4077,4077,LEGEND...👍👍👍 moga sehat sehat selalu om boneng dan om indro
4078,4078,"Semoga sehat selalu om Boneng dan om indro, dan bisa terus berkarya. Sangat terinspirasi mendengar cerita-ceritanya"
4079,4079,Sangat menghibur dengan karyanya
4080,4080,"Yg nganterin film ke bioskop itu ada di film nya janji joni, om joko anwar.."
4081,4081,satpam sialan nih ya dulu
4082,4082,"Ada om Boneng & Indro bikin nostalgia lagi,"
4083,4083,Wow.. Makanan kesukaan saya onde-onde... 😂😂😂
4084,4084,keren bet
4085,4085,Assalamualaikum om Boneng ❤❤ sehat kapan ke Medan 😂😂
4086,4086,Langsung keinget adegan kejar2an trus nyemplung kali...
4087,4087,"Sehat selalu om boneng,,,, 
Salah satu Seniman legenda, apalagi masa masih colab dengan mendiang Suzanna, begitu melekat sampai sekarang"
4088,4088,"Saat dibahas seniman proyek, kena bgt sih, gw baru ngerti apa arti seniman👏👍"
4089,4089,"We g tau kenapa suka banget ma om Boneng,,we cari alasan suka tapi g tau"
4090,4090,Ini dia yg suka nyolongin onde onde dalam kulkas 😂😂😂😂 sangat menghibur om Didin boneng
4091,4091,"Jadi inget adegan Alm. Kasino pas dagang koran di lampu merah, ""dua abdi negara kena tipu"""
4092,4092,Idealis or realistis???
4093,4093,Terima kasih Om Didin Boneng dan Om Indro sudah menghibur di masa kecil saya dulu. Mudah2an ada tawaran main film indonesia dan diberikan kesehatan dan dilapangkak rizky.nya. Aamiin YRA
4094,4094,Slank said : polisi baik polisi baik
4095,4095,Sehat slalu om bondeng ma om Indro. Ak sampai saat ini tetap slalu ngakak sama flm filmnya mereka ❤❤❤
4096,4096,The Legend😢😢
4097,4097,"Om ga datengin juga kembaran om boneng,"
4098,4098,Pasuruan hadir om om om🙏😁
4099,4099,Tengking positif aja mas indro dan mas boneng.anggap aja itu doa yg buat kita tetap sehat walafiat dan masih twrus bisa beribadah dan berbuat baik pada sesama
4100,4100,Maaf...Julukan om Diding menjadi ikon penyebutan untuk teman yg (maaf)  giginya agak lebih dengan panggilan Boneng...dimana-mana seperti itu ..yg pendek julukannya Ateng..yg pesek dipanggil Gareng...yg gundul dipanggil pak Ogah..
4101,4101,"Om Boneng, mas Hendro,, mas Dedi,,  sehat slalu,,    terimakadi motifasinya,,,"
4102,4102,Omongan Pak Diding dan Pak Indro ngebantu pertimbangan gue ngambil keputusan. Makasih ya.
4103,4103,"Ternyata...., sinetron pertama itu rumah masa depan ,  istilah sinetron usulan dari Om Arswendo.. ,"
4104,4104,Legenda film Indonesia ❤❤❤❤
4105,4105,Indro markopolo...
4106,4106,Usul nih om ded.. Liat ini aku ngebayangin Bikin close the door legend series.. Yg opa indro host nya tamunya para legend angkatan beliau.. Atau di sesuaikan host nya tergantung tamunya tetapi sama2 legend Indonesia..
4107,4107,onde onde
4108,4108,"Legenda pelawak indonesia,,panjang umur om indro & om boneng"
4109,4109,2 legend yg film nya wajib dtonton dr jaman vcd mesti sangat terhibur dg kedua legend ini sehat selalu om boneng dan om indro
4110,4110,nyimak bos
4111,4111,"gila ini dalem makna nya, mengajari kita arti bersyukur barang rejeki sedikit pun, arti ikhlas. makasih pak de indro pakde boneng nasihatnya untuk kami generasi muda"
4112,4112,Ini dia diding boneng polisi jalanan...
4113,4113,Menit 38 sampai 39 bgian paling baguus kta2 bg boneng..hidup terus legend..
4114,4114,Legenda komedi Indonesia
4115,4115,"masya allah ternyata pak boneng masih ta,,sehat selalu pak boneng,,panjang umur bnyk rejeki"
4116,4116,"iconic banget asli paling inget aku sama film Warkop DKI yg ini, wkwkwk"
4117,4117,"Syukur alhamdullilah om indro dan om boneng masih sehat"" saja ya ❤seneng liatnya 😊"
4118,4118,Kita mah bukan orang modern ajib
4119,4119,"Jika saya tarik satu kesimpulan... 
Jika hidup dipenuhi dgn pengeluhan, maka hidup mu akan sia2 karena tidak adanya nikmat yakni kesehatan, panjang umur dll"
4120,4120,Legendddd🔥🔥
4121,4121,Aq ingat mlh ke suzana 😂😂😂
4122,4122,MEMANG FILM DULU PUNYA KWALITAS TERSENDIRI.......
4123,4123,"sehat sehat buat mbah boneng, pakde indro sama om dedy 🤲🏻🙏🏻"
4124,4124,benar benar seniman sejati. sehat sehat semuanya . amin.
